ut2;una_inst;colab_inst;colab_inst_ext;ins;ines;inex;nau;nauext;nauesp;wc;sample;citas;py;EU_funded
000257246600005;1;0;0;1;0;1;2;0;2;Economics;0;0;2008;0
000260406000002;0;1;1;2;1;1;2;1;1;History Of Social Sciences;1;0;2008;0
000260406000002;0;1;1;2;1;1;2;1;1;History;1;0;2008;0
000260406000002;0;1;1;2;1;1;2;1;1;Economics;0;0;2008;0
000260406000004;1;0;0;1;0;1;3;0;1;History Of Social Sciences;1;0;2008;0
000260406000004;1;0;0;1;0;1;3;0;1;History;1;0;2008;0
000260406000004;1;0;0;1;0;1;3;0;1;Economics;0;0;2008;0
000260406000005;0;1;1;2;1;1;2;1;1;History Of Social Sciences;1;0;2008;0
000260406000005;0;1;1;2;1;1;2;1;1;History;1;0;2008;0
000260406000005;0;1;1;2;1;1;2;1;1;Economics;0;0;2008;0
000255810100002;0;1;0;3;0;3;5;0;5;Public, Environmental & Occupational Health;1;3;2008;0
000255810100003;0;1;0;2;0;2;6;0;6;Public, Environmental & Occupational Health;1;0;2008;0
000255810100004;0;1;0;4;0;4;5;0;5;Public, Environmental & Occupational Health;1;5;2008;0
000255810100005;1;0;0;1;0;1;4;0;4;Public, Environmental & Occupational Health;1;0;2008;0
000255810100006;0;1;0;3;0;3;6;0;6;Public, Environmental & Occupational Health;1;0;2008;0
000255810100007;1;0;0;1;0;1;4;0;3;Public, Environmental & Occupational Health;1;4;2008;0
000255810100008;0;1;0;3;0;3;6;0;6;Public, Environmental & Occupational Health;1;3;2008;0
000254839700009;0;1;1;5;2;3;5;2;3;Public, Environmental & Occupational Health;1;0;2008;0
000255039600009;1;0;0;1;0;1;2;0;2;Public, Environmental & Occupational Health;1;0;2008;0
000254486000001;0;1;1;2;1;1;3;1;2;Information Science & Library Science;1;1;2008;0
000252677100007;0;1;0;2;0;2;4;0;4;Psychology, Social;0;3;2008;0
000252677100007;0;1;0;2;0;2;4;0;4;Psychology, Developmental;0;3;2008;0
000253134100002;1;0;0;1;0;1;2;0;2;Management;0;3;2008;0
000253134100002;1;0;0;1;0;1;2;0;2;Economics;0;3;2008;0
000253134100002;1;0;0;1;0;1;2;0;2;Business;0;3;2008;0
000253134100007;1;0;0;1;0;1;2;0;2;Management;0;0;2008;0
000253134100007;1;0;0;1;0;1;2;0;2;Economics;0;0;2008;0
000253134100007;1;0;0;1;0;1;2;0;2;Business;0;0;2008;0
000254796000006;0;1;1;2;1;1;2;1;1;Social Issues;1;4;2008;0
000253825400001;0;1;1;2;1;1;2;1;1;Social Sciences, Interdisciplinary;1;8;2008;0
000253825400001;0;1;1;2;1;1;2;1;1;Information Science & Library Science;1;8;2008;0
000253523400001;0;1;0;2;0;2;1;0;1;Economics;0;18;2008;0
000253523400002;0;1;1;3;2;1;2;1;1;Economics;0;3;2008;0
000253523400003;0;1;0;2;0;2;3;0;3;Economics;0;4;2008;0
000254161200001;1;0;0;1;0;1;2;0;2;Management;0;4;2008;0
000254161200001;1;0;0;1;0;1;2;0;2;Engineering, Industrial;1;4;2008;0
000254161200002;1;0;0;1;0;1;3;0;3;Management;0;6;2008;0
000254161200002;1;0;0;1;0;1;3;0;3;Engineering, Industrial;1;6;2008;0
000255043400008;0;1;1;2;1;1;2;1;1;Transportation;1;3;2008;0
000255043400008;0;1;1;2;1;1;2;1;1;Economics;0;3;2008;0
000254735300017;0;1;1;2;1;1;13;5;8;Public, Environmental & Occupational Health;1;7;2008;0
000253933500007;1;0;0;1;0;1;3;0;3;Urban Studies;1;6;2008;0
000253933500007;1;0;0;1;0;1;3;0;3;Environmental Studies;1;6;2008;0
000253646500012;0;1;1;4;3;1;7;5;1;Public, Environmental & Occupational Health;1;1;2008;0
000258416200003;0;1;0;2;0;2;4;0;4;Education, Special;1;0;2008;0
000253927400007;0;1;0;2;0;2;6;0;6;Psychology, Biological;0;0;2008;0
000254148900001;0;1;1;11;10;1;8;7;1;Public, Environmental & Occupational Health;1;1;2008;0
000253986300002;0;1;0;4;0;4;4;0;4;Health Care Sciences & Services;1;6;2008;0
000253246200009;0;1;1;29;25;4;34;30;4;Public, Environmental & Occupational Health;1;14;2008;0
000254145900001;0;1;0;6;0;6;6;0;6;Health Care Sciences & Services;1;3;2008;0
000254550800001;0;1;1;5;1;4;9;2;6;Public, Environmental & Occupational Health;1;9;2008;0
000253275300004;0;1;0;2;1;1;5;0;4;Urban Studies;1;2;2008;0
000253275300004;0;1;0;2;1;1;5;0;4;Geography;1;2;2008;0
000253275300004;0;1;0;2;1;1;5;0;4;Environmental Studies;1;2;2008;0
000253438100003;0;1;0;2;0;2;3;0;3;Psychology, Experimental;0;5;2008;0
000253438100006;1;0;0;1;0;1;2;0;2;Psychology, Experimental;0;16;2008;0
000253438100022;0;1;1;2;1;1;3;2;1;Psychology, Experimental;0;1;2008;0
000252284400013;0;1;0;2;0;2;3;0;3;Education, Scientific Disciplines;1;2;2008;0
000257226900013;0;1;1;2;1;1;2;1;1;Psychology, Experimental;0;12;2008;0
000257226900013;0;1;1;2;1;1;2;1;1;Psychology, Mathematical;0;12;2008;0
000257226900020;0;1;1;3;2;1;3;2;1;Psychology, Experimental;0;1;2008;0
000257226900020;0;1;1;3;2;1;3;2;1;Psychology, Mathematical;0;1;2008;0
000257226900022;1;0;0;1;0;1;2;0;2;Psychology, Experimental;0;1;2008;0
000257226900022;1;0;0;1;0;1;2;0;2;Psychology, Mathematical;0;1;2008;0
000253381300006;0;1;0;2;0;2;2;0;2;Psychology, Clinical;0;2;2008;0
000253255500004;0;1;1;29;21;8;35;29;6;Public, Environmental & Occupational Health;1;13;2008;0
000252259600002;0;1;0;2;0;2;4;0;3;Social Work;1;1;2008;0
000252259600002;0;1;0;2;0;2;4;0;3;Family Studies;1;1;2008;0
000252581900005;0;1;1;3;2;1;4;2;2;Psychology, Experimental;0;11;2008;0
000255063800005;1;0;0;1;0;1;2;0;2;Psychology, Experimental;0;9;2008;0
000252418400002;0;1;0;2;0;2;2;0;2;Psychology, Clinical;0;0;2008;0
000253674200001;0;1;0;4;0;4;6;0;6;Psychology, Applied;0;4;2008;0
000253674200001;0;1;0;4;0;4;6;0;6;Communication;1;4;2008;0
000253752100007;1;0;0;1;0;1;2;0;2;Environmental Studies;1;1;2008;0
000253752100007;1;0;0;1;0;1;2;0;2;Economics;0;1;2008;0
000253752100013;0;1;0;2;0;2;3;0;3;Environmental Studies;1;5;2008;0
000253752100013;0;1;0;2;0;2;3;0;3;Economics;0;5;2008;0
000253752100015;1;0;0;1;0;1;2;0;2;Environmental Studies;1;0;2008;0
000253752100015;1;0;0;1;0;1;2;0;2;Economics;0;0;2008;0
000253574200004;1;0;0;1;0;1;2;0;2;Industrial Relations & Labor;1;0;2008;0
000253034600007;0;1;1;4;3;1;3;2;1;Psychology, Experimental;0;6;2008;0
000253274200013;1;0;0;1;0;1;2;0;2;Environmental Studies;1;3;2008;0
000254307500011;0;1;0;2;1;1;1;0;1;Public Administration;0;5;2008;0
000254307500011;0;1;0;2;1;1;1;0;1;Environmental Studies;1;5;2008;0
000252831800033;0;1;1;7;6;1;14;13;1;Public, Environmental & Occupational Health;1;14;2008;0
000259337000008;0;1;0;4;0;4;7;0;7;Public, Environmental & Occupational Health;1;1;2008;0
000252393300002;1;0;0;1;0;1;3;0;3;Psychology, Biological;0;7;2008;0
000252393300003;1;0;0;1;0;1;2;0;2;Psychology, Biological;0;1;2008;0
000253955500004;0;1;0;3;0;3;4;0;4;Health Policy & Services;1;2;2008;0
000253955500004;0;1;0;3;0;3;4;0;4;Economics;0;2;2008;0
000253955500009;0;1;0;4;0;4;3;0;3;Health Policy & Services;1;2;2008;0
000253955500009;0;1;0;4;0;4;3;0;3;Economics;0;2;2008;0
000252237300002;0;1;1;5;4;1;6;5;1;Social Sciences, Interdisciplinary;1;4;2008;0
000252237300002;0;1;1;5;4;1;6;5;1;Anthropology;1;4;2008;0
000253118800006;0;1;0;2;1;1;2;0;2;Economics;0;5;2008;0
000253118800006;0;1;0;2;1;1;2;0;2;Agricultural Economics & Policy;0;5;2008;0
000253306500002;0;1;1;20;19;1;24;19;1;Public, Environmental & Occupational Health;1;7;2008;0
000253239400003;0;1;0;3;0;3;2;0;2;Health Policy & Services;1;2;2008;0
000253239400003;0;1;0;3;0;3;2;0;2;Health Care Sciences & Services;1;2;2008;0
000253239400003;0;1;0;3;0;3;2;0;2;Economics;0;2;2008;0
000252874000006;0;1;1;2;1;1;2;1;1;Education & Educational Research;1;3;2008;0
000252253200009;0;1;0;2;0;2;3;0;3;Sociology;1;2;2008;0
000252253200009;0;1;0;2;0;2;3;0;3;Environmental Studies;1;2;2008;0
000252253200009;0;1;0;2;0;2;3;0;3;Anthropology;1;2;2008;0
000253259300004;0;1;1;3;2;1;3;2;1;Education, Scientific Disciplines;1;12;2008;0
000253259300005;0;1;0;2;0;2;3;0;3;Education, Scientific Disciplines;1;0;2008;0
000253259300006;0;1;0;2;0;2;8;0;8;Education, Scientific Disciplines;1;11;2008;0
000253259300012;0;1;0;2;0;2;3;0;3;Education, Scientific Disciplines;1;1;2008;0
000252544500003;1;0;0;1;0;1;3;0;3;Management;0;1;2008;0
000252544500003;1;0;0;1;0;1;3;0;3;Economics;0;1;2008;0
000252544500003;1;0;0;1;0;1;3;0;3;Business;0;1;2008;0
000253147400009;0;1;0;2;1;1;2;0;1;Economics;0;3;2008;0
000254274000006;1;0;0;1;0;1;2;0;2;Information Science & Library Science;1;9;2008;0
000252981900037;1;0;0;1;0;1;3;0;3;Engineering, Industrial;1;2;2008;0
000252981900041;0;1;1;2;1;1;3;1;2;Engineering, Industrial;1;4;2008;0
000252981900044;0;1;0;2;0;2;3;0;3;Engineering, Industrial;1;5;2008;0
000253006900021;0;1;1;3;2;1;4;2;2;Anthropology;1;2;2008;0
000252673600007;0;1;0;3;0;3;9;0;9;Psychology, Developmental;0;0;2008;0
000254137400004;1;0;0;1;0;1;2;0;2;Economics;0;4;2008;0
000254137400004;1;0;0;1;0;1;2;0;2;Business, Finance;0;4;2008;0
000254137400011;0;0;0;1;0;1;1;0;1;Economics;0;4;2008;0
000254137400011;0;0;0;1;0;1;1;0;1;Business, Finance;0;4;2008;0
000255260200004;0;1;0;4;0;4;10;0;10;Medical Informatics;1;4;2008;0
000253340400005;1;0;0;1;0;1;3;0;3;Business;0;1;2008;0
000252608000010;0;1;1;2;1;1;2;1;1;Education, Scientific Disciplines;1;6;2008;0
000252608000025;0;1;0;4;0;4;5;0;5;Education, Scientific Disciplines;1;0;2008;0
000253506300009;0;1;0;2;0;2;11;0;11;Psychology, Clinical;0;29;2008;0
000253288200010;0;1;1;2;1;1;3;1;2;Economics;0;3;2008;0
000253337900015;0;1;0;2;0;2;2;0;2;Psychology, Educational;0;10;2008;0
000253376000006;1;0;0;1;0;1;6;0;6;Public, Environmental & Occupational Health;1;2;2008;0
000252301900006;0;1;0;2;0;2;6;0;6;Public, Environmental & Occupational Health;1;8;2008;0
000252301900008;0;1;1;4;1;3;6;1;5;Public, Environmental & Occupational Health;1;3;2008;0
000252301900010;0;1;0;4;0;4;12;0;12;Public, Environmental & Occupational Health;1;7;2008;0
000252721000011;0;1;1;5;3;2;4;2;2;Psychology, Experimental;0;4;2008;0
000252721000015;0;1;0;2;0;2;3;0;3;Psychology, Experimental;0;10;2008;0
000253341300004;0;1;1;3;2;1;3;2;1;Business;0;22;2008;0
000252514600001;0;1;1;2;1;1;2;1;1;Engineering, Industrial;1;1;2008;0
000252514600023;0;1;0;2;1;1;4;0;4;Engineering, Industrial;1;2;2008;0
000252514600031;1;0;0;1;0;1;3;0;3;Engineering, Industrial;1;0;2008;0
000255109800005;0;1;0;2;0;2;4;0;4;Psychology, Mathematical;0;4;2008;0
000255109800005;0;1;0;2;0;2;4;0;4;Social Sciences, Mathematical Methods;1;4;2008;0
000256441400003;0;1;1;7;5;2;11;5;1;Psychology, Clinical;0;6;2008;0
000253410600009;1;0;0;1;0;1;2;0;2;Management;0;5;2008;0
000266554200009;1;0;0;1;0;1;2;0;2;Hospitality, Leisure, Sport & Tourism;1;0;2008;0
000255728000005;0;1;1;2;1;1;2;1;1;Linguistics;1;11;2008;0
000255728000005;0;1;1;2;1;1;2;1;1;Education & Educational Research;1;11;2008;0
000252601700009;0;1;1;6;5;1;10;8;1;Public, Environmental & Occupational Health;1;7;2008;0
000254646000004;0;1;0;2;0;2;5;0;5;Psychology, Experimental;0;4;2008;0
000252545500002;0;1;0;2;0;2;2;0;2;Psychology, Multidisciplinary;0;0;2008;0
000252545500007;0;1;1;2;1;1;3;1;2;Psychology, Multidisciplinary;0;0;2008;0
000252545500008;1;0;0;1;0;1;6;0;6;Psychology, Multidisciplinary;0;3;2008;0
000252545500009;1;0;0;1;0;1;5;0;5;Psychology, Multidisciplinary;0;0;2008;0
000252545500010;1;0;0;1;0;1;3;0;3;Psychology, Multidisciplinary;0;0;2008;0
000252545500011;1;0;0;1;0;1;3;0;3;Psychology, Multidisciplinary;0;0;2008;0
000252545500012;1;0;0;1;0;1;3;0;3;Psychology, Multidisciplinary;0;3;2008;0
000252545500013;1;0;0;1;0;1;6;0;6;Psychology, Multidisciplinary;0;2;2008;0
000252545500014;1;0;0;1;0;1;2;0;2;Psychology, Multidisciplinary;0;0;2008;0
000252545500015;0;1;0;3;0;3;10;0;10;Psychology, Multidisciplinary;0;4;2008;0
000252545500017;1;0;0;1;0;1;4;0;4;Psychology, Multidisciplinary;0;0;2008;0
000252545500018;1;0;0;1;0;1;2;0;2;Psychology, Multidisciplinary;0;2;2008;0
000252545500019;1;0;0;1;0;1;3;0;3;Psychology, Multidisciplinary;0;0;2008;0
000252545500020;1;0;0;1;0;1;3;0;3;Psychology, Multidisciplinary;0;0;2008;0
000252545500021;0;1;1;2;1;1;4;1;3;Psychology, Multidisciplinary;0;1;2008;0
000252545500022;1;0;0;1;0;1;6;0;6;Psychology, Multidisciplinary;0;0;2008;0
000252545500023;0;1;0;2;0;2;3;0;3;Psychology, Multidisciplinary;0;0;2008;0
000252545500024;1;0;0;1;0;1;3;0;3;Psychology, Multidisciplinary;0;1;2008;0
000254912800002;0;1;1;2;1;1;4;1;1;Psychology, Multidisciplinary;0;2;2008;0
000253805200004;0;1;1;2;1;1;5;3;2;Public, Environmental & Occupational Health;1;3;2008;0
000251995900005;0;1;0;3;0;3;7;0;7;Nursing;1;3;2008;0
000251995900005;0;1;0;3;0;3;7;0;7;Public, Environmental & Occupational Health;1;3;2008;0
000251995900005;0;1;0;3;0;3;7;0;7;Health Care Sciences & Services;1;3;2008;0
000252995500001;1;0;0;1;0;1;3;0;3;Social Sciences, Interdisciplinary;1;1;2008;0
000252847900001;0;1;1;2;1;1;4;2;2;Psychology, Experimental;0;3;2008;0
000252847900001;0;1;1;2;1;1;4;2;2;Psychology, Biological;0;3;2008;0
000252847900008;0;1;1;3;1;2;3;1;2;Psychology, Experimental;0;1;2008;0
000252847900008;0;1;1;3;1;2;3;1;2;Psychology, Biological;0;1;2008;0
000253173600007;1;0;0;1;0;1;3;0;3;Planning & Development;1;2;2008;0
000253173600007;1;0;0;1;0;1;3;0;3;Management;0;2;2008;0
000255789500008;0;1;1;4;2;2;2;1;1;Social Sciences, Mathematical Methods;1;2;2008;0
000255789500008;0;1;1;4;2;2;2;1;1;Economics;0;2;2008;0
000257770400004;0;1;0;2;0;2;1;0;1;Public Administration;0;0;2008;0
000257770400004;0;1;0;2;0;2;1;0;1;Political Science;1;0;2008;0
000254387400005;0;1;1;2;1;1;3;2;1;Public, Environmental & Occupational Health;1;0;2008;0
000254387400009;0;1;1;6;5;1;8;5;2;Public, Environmental & Occupational Health;1;1;2008;0
000254387400010;0;1;1;5;4;1;5;4;1;Public, Environmental & Occupational Health;1;0;2008;0
000253637700002;0;1;1;4;1;3;5;2;3;Social Sciences, Mathematical Methods;1;2;2008;0
000253637700002;0;1;1;4;1;3;5;2;3;Public, Environmental & Occupational Health;1;2;2008;0
000252808500008;0;1;1;3;2;1;4;2;2;Information Science & Library Science;1;8;2008;0
000252282200003;0;1;0;2;0;2;2;0;2;Social Sciences, Mathematical Methods;1;0;2008;0
000252282200003;0;1;0;2;0;2;2;0;2;Economics;0;0;2008;0
000254039700004;0;1;1;2;1;1;3;1;2;Transportation;1;5;2008;0
000254039700004;0;1;1;2;1;1;3;1;2;Economics;0;5;2008;0
000254039700006;0;1;1;2;1;1;2;1;1;Transportation;1;3;2008;0
000254039700006;0;1;1;2;1;1;2;1;1;Economics;0;3;2008;0
000252333700015;1;0;0;1;0;1;2;0;2;Public, Environmental & Occupational Health;1;0;2008;0
000255812400001;0;1;1;7;6;1;10;9;1;Health Policy & Services;1;5;2008;0
000255812400001;0;1;1;7;6;1;10;9;1;Health Care Sciences & Services;1;5;2008;0
000253034700026;0;1;1;2;1;1;3;1;2;Psychology, Biological;0;3;2008;0
000253034700045;0;1;1;3;2;1;8;6;1;Psychology, Biological;0;4;2008;0
000253870300001;0;1;1;3;1;2;6;1;5;Public, Environmental & Occupational Health;1;2;2008;0
000253869600002;0;1;0;3;1;2;2;0;2;Public, Environmental & Occupational Health;1;6;2008;0
000252623200013;0;1;0;2;0;2;6;0;6;Engineering, Industrial;1;0;2008;0
000252917100004;0;1;1;4;3;1;8;7;1;Environmental Studies;1;16;2008;0
000252917100004;0;1;1;4;3;1;8;7;1;Economics;0;16;2008;0
000252917100007;1;0;0;1;0;1;2;0;2;Environmental Studies;1;1;2008;0
000252917100007;1;0;0;1;0;1;2;0;2;Economics;0;1;2008;0
000258231200001;0;1;0;2;0;2;8;0;8;Public, Environmental & Occupational Health;1;5;2008;0
000252010400002;1;0;0;1;0;1;2;0;1;Social Sciences, Mathematical Methods;1;1;2008;0
000252010400002;1;0;0;1;0;1;2;0;1;Economics;0;1;2008;0
000261057000008;1;0;0;1;0;1;3;0;3;Management;0;0;2008;0
000261057000008;1;0;0;1;0;1;3;0;3;Business;0;0;2008;0
000251737800009;0;1;1;4;1;3;4;1;3;Management;0;36;2008;0
000251737800009;0;1;1;4;1;3;4;1;3;Business;0;36;2008;0
000253346500007;1;0;0;1;0;1;2;0;2;Transportation;1;10;2008;0
000253346500007;1;0;0;1;0;1;2;0;2;Social Sciences, Interdisciplinary;1;10;2008;0
000253346500007;1;0;0;1;0;1;2;0;2;Public, Environmental & Occupational Health;1;10;2008;0
000253346500007;1;0;0;1;0;1;2;0;2;Ergonomics;1;10;2008;0
000260951600001;0;1;0;2;0;2;3;0;3;Business, Finance;0;2;2008;0
000259499700003;1;0;0;1;0;1;2;0;2;Social Sciences, Interdisciplinary;1;9;2008;0
000259499700003;1;0;0;1;0;1;2;0;2;Psychology, Experimental;0;9;2008;0
000253391600002;1;0;0;1;0;1;4;0;4;Psychology, Clinical;0;3;2008;0
000253391600008;0;1;1;2;1;1;8;2;6;Psychology, Clinical;0;3;2008;0
000253391600019;0;1;1;4;2;2;8;1;7;Psychology, Clinical;0;4;2008;0
000260335200006;1;0;0;1;0;1;2;0;2;Gerontology;1;1;2008;0
000259194600006;0;1;0;2;0;2;2;0;2;Gerontology;1;0;2008;0
000259194600013;0;1;1;4;1;3;6;1;5;Gerontology;1;2;2008;0
000260033100006;0;1;1;6;5;1;9;7;1;Gerontology;1;4;2008;1
000261094000007;0;1;0;2;0;2;4;0;4;Gerontology;1;4;2008;0
000260679200001;0;1;1;2;1;1;4;3;1;Psychology, Experimental;0;2;2008;0
000260679200001;0;1;1;2;1;1;4;3;1;Psychology, Developmental;0;2;2008;0
000253777600006;1;0;0;1;0;1;2;0;2;Economics;0;0;2008;0
000253777600006;1;0;0;1;0;1;2;0;2;Agricultural Economics & Policy;0;0;2008;0
000256386000006;0;1;1;4;3;1;6;5;1;Social Sciences, Biomedical;1;3;2008;0
000256386000006;0;1;1;4;3;1;6;5;1;Psychology, Multidisciplinary;0;3;2008;0
000256386000006;0;1;1;4;3;1;6;5;1;Public, Environmental & Occupational Health;1;3;2008;0
000256386000006;0;1;1;4;3;1;6;5;1;Health Policy & Services;1;3;2008;0
000257114200015;0;1;1;6;5;1;10;8;1;Social Sciences, Biomedical;1;11;2008;0
000257114200015;0;1;1;6;5;1;10;8;1;Psychology, Multidisciplinary;0;11;2008;0
000257114200015;0;1;1;6;5;1;10;8;1;Public, Environmental & Occupational Health;1;11;2008;0
000257114200015;0;1;1;6;5;1;10;8;1;Health Policy & Services;1;11;2008;0
000262244200002;0;0;1;1;1;0;1;1;0;History & Philosophy Of Science;1;1;2008;0
000251709700004;0;1;1;11;9;2;11;10;1;Anthropology;1;7;2008;0
000251709700013;0;1;1;2;1;1;3;1;2;Anthropology;1;1;2008;0
000260003300001;0;1;0;2;0;2;2;0;2;Public, Environmental & Occupational Health;1;1;2008;0
000256878500002;1;0;0;1;0;1;3;0;3;Public, Environmental & Occupational Health;1;1;2008;0
000260003300002;0;1;0;2;0;2;5;0;1;Public, Environmental & Occupational Health;1;1;2008;0
000255990900002;1;0;0;1;0;1;7;0;7;Public, Environmental & Occupational Health;1;0;2008;0
000263169300002;1;0;0;1;0;1;2;0;2;Public, Environmental & Occupational Health;1;0;2008;0
000256878500003;0;1;0;3;0;3;6;0;6;Public, Environmental & Occupational Health;1;1;2008;0
000260003300003;1;0;0;1;0;1;2;0;2;Public, Environmental & Occupational Health;1;2;2008;0
000263169300003;1;0;0;1;0;1;2;0;2;Public, Environmental & Occupational Health;1;0;2008;0
000260003300004;1;0;0;1;0;1;3;0;3;Public, Environmental & Occupational Health;1;0;2008;0
000256878500004;1;0;0;1;0;1;5;0;5;Public, Environmental & Occupational Health;1;1;2008;0
000255990900003;1;0;0;1;0;1;7;0;7;Public, Environmental & Occupational Health;1;0;2008;0
000263169300004;1;0;0;1;0;1;2;0;2;Public, Environmental & Occupational Health;1;1;2008;0
000255990900004;0;1;0;3;0;3;6;0;6;Public, Environmental & Occupational Health;1;1;2008;0
000263169300005;1;0;0;1;0;1;3;0;1;Public, Environmental & Occupational Health;1;1;2008;0
000256878500005;1;0;0;1;0;1;3;0;3;Public, Environmental & Occupational Health;1;0;2008;0
000255990900005;0;1;0;3;0;3;5;0;5;Public, Environmental & Occupational Health;1;0;2008;0
000260003300005;1;0;0;1;0;1;5;0;5;Public, Environmental & Occupational Health;1;0;2008;0
000263169300006;1;0;0;1;0;1;3;0;3;Public, Environmental & Occupational Health;1;0;2008;0
000256878500006;1;0;0;1;0;1;3;0;3;Public, Environmental & Occupational Health;1;0;2008;0
000263169300007;1;0;0;1;0;1;3;0;3;Public, Environmental & Occupational Health;1;0;2008;0
000255990900006;0;1;0;4;0;4;12;0;12;Public, Environmental & Occupational Health;1;1;2008;0
000260003300006;0;1;0;2;0;2;3;0;3;Public, Environmental & Occupational Health;1;0;2008;0
000256878500007;1;0;0;1;0;1;4;0;4;Public, Environmental & Occupational Health;1;1;2008;0
000255990900007;0;1;0;4;0;4;6;0;6;Public, Environmental & Occupational Health;1;0;2008;0
000263169300008;1;0;0;1;0;1;5;0;5;Public, Environmental & Occupational Health;1;0;2008;0
000256878500008;0;0;0;1;0;1;1;0;1;Public, Environmental & Occupational Health;1;0;2008;0
000260003300007;1;0;0;1;0;1;7;0;7;Public, Environmental & Occupational Health;1;0;2008;0
000263169300009;1;0;0;1;0;1;5;0;5;Public, Environmental & Occupational Health;1;0;2008;0
000256878500009;1;0;0;1;0;1;4;0;4;Public, Environmental & Occupational Health;1;0;2008;0
000260003300008;1;0;0;1;0;1;2;0;2;Public, Environmental & Occupational Health;1;0;2008;0
000263169300010;1;0;0;1;0;1;3;0;1;Public, Environmental & Occupational Health;1;1;2008;0
000256878500010;1;0;0;1;0;1;2;0;2;Public, Environmental & Occupational Health;1;0;2008;0
000263169300011;1;0;0;1;0;1;3;0;3;Public, Environmental & Occupational Health;1;0;2008;0
000256878500011;0;1;0;2;0;2;3;0;3;Public, Environmental & Occupational Health;1;0;2008;0
000260003300009;1;0;0;1;0;1;3;0;3;Public, Environmental & Occupational Health;1;0;2008;0
000263169300012;1;0;0;1;0;1;6;0;6;Public, Environmental & Occupational Health;1;0;2008;0
000260003300010;0;1;0;3;0;3;4;0;3;Public, Environmental & Occupational Health;1;0;2008;0
000260003300011;1;0;0;1;0;1;2;0;2;Public, Environmental & Occupational Health;1;0;2008;0
000263169300014;1;0;0;1;0;1;3;0;3;Public, Environmental & Occupational Health;1;0;2008;0
000260003300012;0;1;0;2;0;2;4;0;4;Public, Environmental & Occupational Health;1;0;2008;0
000254143300003;0;1;1;2;1;1;4;2;2;Public, Environmental & Occupational Health;1;2;2008;0
000254143300003;0;1;1;2;1;1;4;2;2;Anthropology;1;2;2008;0
000259644300010;0;1;0;2;0;2;5;0;5;Public, Environmental & Occupational Health;1;1;2008;0
000259644300010;0;1;0;2;0;2;5;0;5;Anthropology;1;1;2008;0
000258620400003;0;1;0;2;0;2;1;0;1;History & Philosophy Of Science;1;1;2008;0
000255046000003;0;1;1;4;1;3;6;1;5;Anthropology;1;0;2008;0
000252309300010;0;1;0;3;0;3;2;0;2;Economics;0;2;2008;0
000253730600004;0;1;0;2;0;2;2;0;2;Economics;0;3;2008;0
000253730600005;0;1;0;2;0;2;2;0;2;Economics;0;2;2008;0
000253730700007;1;0;0;1;0;1;2;0;2;Economics;0;0;2008;0
000254346500012;1;0;0;1;0;1;2;0;2;Economics;0;0;2008;0
000254950400005;0;1;0;3;0;3;2;0;2;Economics;0;0;2008;0
000256468100004;0;1;1;2;1;1;4;3;1;Economics;0;1;2008;0
000256468100006;1;0;0;1;0;1;3;0;1;Economics;0;1;2008;0
000256468100007;1;0;0;1;0;1;2;0;2;Economics;0;4;2008;0
000256468100009;0;1;0;2;0;2;3;0;3;Economics;0;2;2008;0
000258915000007;1;0;0;1;0;1;2;0;2;Economics;0;0;2008;0
000258915500011;0;1;0;2;0;2;3;0;3;Economics;0;0;2008;0
000257438600004;1;0;0;1;0;1;4;0;4;Economics;0;0;2008;0
000257438600006;0;1;1;2;1;1;3;1;2;Economics;0;2;2008;0
000257438600007;0;1;0;2;0;2;2;0;1;Economics;0;1;2008;0
000257751800006;1;0;0;1;0;1;2;0;2;Economics;0;0;2008;0
000257751800008;1;0;0;1;0;1;2;0;2;Economics;0;2;2008;0
000257806200012;1;0;0;1;0;1;2;0;2;Economics;0;3;2008;0
000258020100006;0;1;0;3;0;3;2;0;2;Economics;0;0;2008;0
000258933500009;1;0;0;1;0;1;2;0;2;Economics;0;0;2008;0
